,AnnotationTime,Diameter,pupilTime
51,13.18830599996727,40.00058120206015,12.822481099981816
52,13.18830599996727,40.01451873779297,12.829050099942831
53,13.18830599996727,40.01451873779297,12.829050099942831
54,13.18830599996727,38.62270347353525,12.829063099983614
55,13.18830599996727,38.62270347353525,12.829063099983614
56,13.18830599996727,38.61481857299805,12.84653109998908
57,13.18830599996727,38.61481857299805,12.84653109998908
58,13.18830599996727,39.8667997572661,12.846871099958662
59,13.18830599996727,39.8667997572661,12.846871099958662
60,13.18830599996727,38.65359115600586,12.853168099944014
61,13.18830599996727,38.65359115600586,12.853168099944014
62,13.18830599996727,39.81969833374024,12.85898909997195
63,13.18830599996727,39.81969833374024,12.85898909997195
64,13.18830599996727,38.751426696777344,12.862511099956464
65,13.18830599996727,38.751426696777344,12.862511099956464
66,13.18830599996727,39.9062176885387,12.867098099959549
67,13.18830599996727,39.9062176885387,12.867098099959549
68,13.18830599996727,38.767506872078144,12.872285099932924
69,13.18830599996727,38.767506872078144,12.872285099932924
70,13.18830599996727,40.14469528198242,12.877234099956697
71,13.18830599996727,40.14469528198242,12.877234099956697
72,13.18830599996727,38.75001842590582,12.878225099935662
73,13.18830599996727,38.75001842590582,12.878225099935662
74,13.18830599996727,38.729610443115234,12.885392099968158
75,13.18830599996727,38.729610443115234,12.885392099968158
76,13.18830599996727,40.10881042480469,12.885402099986097
77,13.18830599996727,40.10881042480469,12.885402099986097
78,13.18830599996727,38.59138107299805,12.892797099950258
79,13.18830599996727,38.59138107299805,12.892797099950258
80,13.18830599996727,39.89852142333984,12.893248099950142
81,13.18830599996727,39.89852142333984,12.893248099950142
82,13.18830599996727,38.617804998609984,12.899704099982046
83,13.18830599996727,38.617804998609984,12.899704099982046
84,13.18830599996727,40.03272373858281,12.901737099979073
85,13.18830599996727,40.03272373858281,12.901737099979073
86,13.18830599996727,38.528228759765625,12.905806099937765
87,13.18830599996727,38.528228759765625,12.905806099937765
88,13.18830599996727,39.86818313598633,12.909113099973183
89,13.18830599996727,39.86818313598633,12.909113099973183
90,13.18830599996727,39.77617645263672,12.917223099968396
91,13.18830599996727,39.77617645263672,12.917223099968396
92,13.18830599996727,38.388179894958704,12.917590099968947
93,13.18830599996727,38.388179894958704,12.917590099968947
94,13.18830599996727,38.45915138909692,12.926126099948306
95,13.18830599996727,38.45915138909692,12.926126099948306
96,13.18830599996727,39.823878420175305,12.92695009993622
97,13.18830599996727,39.823878420175305,12.92695009993622
98,13.18830599996727,39.70290129909806,12.934911099961028
99,13.18830599996727,39.70290129909806,12.934911099961028
100,13.18830599996727,38.43074798583984,12.935028099978808
101,13.18830599996727,38.43074798583984,12.935028099978808
102,13.18830599996727,38.371459340188665,12.942229099979158
103,13.18830599996727,38.371459340188665,12.942229099979158
104,13.18830599996727,39.70081664975617,12.94275209994521
105,13.18830599996727,39.70081664975617,12.94275209994521
106,13.18830599996727,38.43787485964653,12.947156099951826
107,13.18830599996727,38.43787485964653,12.947156099951826
108,13.18830599996727,38.44773300893477,12.955746099934911
109,13.18830599996727,38.44773300893477,12.955746099934911
110,13.18830599996727,39.7976011414708,12.955932099954223
111,13.18830599996727,39.7976011414708,12.955932099954223
112,13.18830599996727,38.36939311850969,12.962571099982595
113,13.18830599996727,38.36939311850969,12.962571099982595
114,13.18830599996727,39.763771057128906,12.964125099941157
115,13.18830599996727,39.763771057128906,12.964125099941157
116,13.18830599996727,38.48237228393555,12.969097099965438
117,13.18830599996727,38.48237228393555,12.969097099965438
118,13.18830599996727,39.85821914672852,12.970049099938478
119,13.18830599996727,39.85821914672852,12.970049099938478
120,13.18830599996727,39.61849212646485,12.97586309997132
121,13.18830599996727,39.61849212646485,12.97586309997132
122,13.18830599996727,38.39438919800825,12.978861099982169
123,13.18830599996727,38.39438919800825,12.978861099982169
124,13.18830599996727,39.69252395629883,12.982576099981088
125,13.18830599996727,39.69252395629883,12.982576099981088
126,13.18830599996727,38.32444763183594,12.98638309998205
127,13.18830599996727,38.32444763183594,12.98638309998205
128,13.18830599996727,39.64974212646485,12.993833099957556
129,13.18830599996727,39.64974212646485,12.993833099957556
130,13.18830599996727,38.33089447021485,12.994006099936088
131,13.18830599996727,38.33089447021485,12.994006099936088
132,13.18830599996727,40.033910043014814,13.002248099946884
133,13.18830599996727,40.033910043014814,13.002248099946884
134,13.18830599996727,38.465086142174,13.002267099975144
135,13.18830599996727,38.465086142174,13.002267099975144
136,13.18830599996727,39.707574311485125,13.00927809998393
137,13.18830599996727,39.707574311485125,13.00927809998393
138,13.18830599996727,39.756062842055485,13.017086099949664
139,13.18830599996727,39.756062842055485,13.017086099949664
140,13.18830599996727,38.51471920392012,13.01922709995415
141,13.18830599996727,38.51471920392012,13.01922709995415
142,13.18830599996727,39.76400937306566,13.027179099968636
143,13.18830599996727,39.76400937306566,13.027179099968636
144,13.18830599996727,38.56275150370717,13.027229099941906
145,13.18830599996727,38.56275150370717,13.027229099941906
146,13.18830599996727,39.82568359375,13.034933099988848
147,13.18830599996727,39.82568359375,13.034933099988848
148,13.18830599996727,38.5134137305442,13.036443099961616
149,13.18830599996727,38.5134137305442,13.036443099961616
150,13.18830599996727,38.5126516736963,13.042883099988105
151,13.18830599996727,38.5126516736963,13.042883099988105
152,13.18830599996727,39.786922454833984,13.045735099934973
153,13.18830599996727,39.786922454833984,13.045735099934973
154,13.18830599996727,38.42900411036217,13.049301099963486
155,13.18830599996727,38.42900411036217,13.049301099963486
156,13.18830599996727,39.88717651367188,13.052230099972803
157,13.18830599996727,39.88717651367188,13.052230099972803
158,13.18830599996727,39.84919655288383,13.057437099982051
159,13.18830599996727,39.84919655288383,13.057437099982051
160,13.18830599996727,38.49410342237212,13.05754009995144
161,13.18830599996727,38.49410342237212,13.05754009995144
162,13.18830599996727,39.76300048828125,13.065432099974714
163,13.18830599996727,39.76300048828125,13.065432099974714
164,13.18830599996727,38.52933883666992,13.065433099982329
165,13.18830599996727,38.52933883666992,13.065433099982329
166,13.18830599996727,38.5864372253418,13.073760099941865
167,13.18830599996727,38.5864372253418,13.073760099941865
168,13.18830599996727,39.86256408691406,13.074896099977195
169,13.18830599996727,39.86256408691406,13.074896099977195
170,13.18830599996727,39.76700592041016,13.08257509995019
171,13.18830599996727,39.76700592041016,13.08257509995019
172,13.18830599996727,38.535282135009766,13.082591099955607
173,13.18830599996727,38.535282135009766,13.082591099955607
174,13.18830599996727,39.864583683822254,13.089593099954072
175,13.18830599996727,39.864583683822254,13.089593099954072
176,13.18830599996727,38.38283920288086,13.089604099979624
177,13.18830599996727,38.38283920288086,13.089604099979624
178,13.18830599996727,39.81204614053749,13.09713109995937
179,13.18830599996727,39.81204614053749,13.09713109995937
180,13.18830599996727,38.66641998291016,13.097761099983472
181,13.18830599996727,38.66641998291016,13.097761099983472
182,13.18830599996727,39.56196594238281,13.10507809993578
183,13.18830599996727,39.56196594238281,13.10507809993578
184,13.18830599996727,38.61865354595973,13.10508609993849
185,13.18830599996727,38.61865354595973,13.10508609993849
186,13.18830599996727,38.65794940812982,13.120238099945707
187,13.18830599996727,38.65794940812982,13.120238099945707
188,13.18830599996727,39.84097671508789,13.12026109994622
189,13.18830599996727,39.84097671508789,13.12026109994622
190,13.18830599996727,38.64324394981235,13.128311099950224
191,13.18830599996727,38.64324394981235,13.128311099950224
192,13.18830599996727,39.91500771776389,13.129941099963617
193,13.18830599996727,39.91500771776389,13.129941099963617
194,13.18830599996727,38.746021747179086,13.133796099980827
195,13.18830599996727,38.746021747179086,13.133796099980827
196,13.18830599996727,39.7254753112793,13.137096099962946
197,13.18830599996727,39.7254753112793,13.137096099962946
198,13.18830599996727,38.75735662778058,13.142847099981736
199,13.18830599996727,38.75735662778058,13.142847099981736
200,13.18830599996727,39.9117317199707,13.149625099962575
201,13.18830599996727,39.9117317199707,13.149625099962575
202,13.18830599996727,38.7207494388492,13.151208099967334
203,13.18830599996727,38.7207494388492,13.151208099967334
204,13.18830599996727,40.00830841064453,13.159015099983662
205,13.18830599996727,40.00830841064453,13.159015099983662
206,13.18830599996727,38.67185974121094,13.16284209996229
207,13.18830599996727,38.67185974121094,13.16284209996229
208,13.18830599996727,39.98323648923475,13.166162099980284
209,13.18830599996727,39.98323648923475,13.166162099980284
210,13.18830599996727,38.76389519741823,13.17377709998982
211,13.18830599996727,38.76389519741823,13.17377709998982
212,13.18830599996727,39.64196505457632,13.176667099935004
213,13.18830599996727,39.64196505457632,13.176667099935004
214,13.18830599996727,38.72423582383219,13.17967109993333
215,13.18830599996727,38.72423582383219,13.17967109993333
216,13.18830599996727,39.8355712890625,13.184186099970248
217,13.18830599996727,39.8355712890625,13.184186099970248
218,13.18830599996727,38.54478787189044,13.18753909994848
219,13.18830599996727,38.54478787189044,13.18753909994848
220,13.18830599996727,39.83385403766953,13.189203099987935
221,13.18830599996727,39.83385403766953,13.189203099987935
222,13.18830599996727,38.51212692260742,13.1928770999657
223,13.18830599996727,38.51212692260742,13.1928770999657
224,13.18830599996727,39.67447662353516,13.19530909997411
225,13.18830599996727,39.67447662353516,13.19530909997411
226,13.18830599996727,38.37981796264648,13.198489099973813
227,13.18830599996727,38.37981796264648,13.198489099973813
228,13.18830599996727,39.48393630981445,13.204297099960968
229,13.18830599996727,39.48393630981445,13.204297099960968
230,13.18830599996727,38.284400939941406,13.205586099938955
231,13.18830599996727,38.284400939941406,13.205586099938955
232,13.18830599996727,39.37833250648528,13.2098880999838
233,13.18830599996727,39.37833250648528,13.2098880999838
234,13.18830599996727,37.93031689523264,13.21370109997224
235,13.18830599996727,37.93031689523264,13.21370109997224
236,13.18830599996727,39.088373976132985,13.218484099954368
237,13.18830599996727,39.088373976132985,13.218484099954368
238,13.18830599996727,37.54250717163086,13.221095099986997
239,13.18830599996727,37.54250717163086,13.221095099986997
240,13.18830599996727,38.85209655761719,13.225476099934896
241,13.18830599996727,38.85209655761719,13.225476099934896
242,13.18830599996727,38.32832336425781,13.229431099956855
243,13.18830599996727,38.32832336425781,13.229431099956855
244,13.18830599996727,38.535526275634766,13.233249099983368
245,13.18830599996727,38.535526275634766,13.233249099983368
246,13.18830599996727,0.0,13.240573099988978
247,13.18830599996727,0.0,13.240573099988978
248,13.18830599996727,0.0,13.2433320999844
249,13.18830599996727,0.0,13.2433320999844
250,13.18830599996727,0.0,13.25293509993935
251,13.18830599996727,0.0,13.25293509993935
252,13.18830599996727,41.633010684643565,13.253876099945046
253,13.18830599996727,41.633010684643565,13.253876099945046
254,13.18830599996727,0.0,13.263417099951766
255,13.18830599996727,0.0,13.263417099951766
256,13.18830599996727,39.508673543911954,13.263831099960951
257,13.18830599996727,39.508673543911954,13.263831099960951
258,13.18830599996727,37.98478703693044,13.274456099956296
259,13.18830599996727,37.98478703693044,13.274456099956296
260,13.18830599996727,39.41772148028271,13.276652099972123
261,13.18830599996727,39.41772148028271,13.276652099972123
262,13.18830599996727,38.38630180188975,13.28373109997483
263,13.18830599996727,38.38630180188975,13.28373109997483
264,13.18830599996727,0.0,13.288400099962018
265,13.18830599996727,0.0,13.288400099962018
266,13.18830599996727,0.0,13.296273099957034
267,13.18830599996727,0.0,13.296273099957034
268,13.18830599996727,0.0,13.29876009997679
269,13.18830599996727,0.0,13.29876009997679
270,13.18830599996727,33.06477691895416,13.303756099950988
271,13.18830599996727,33.06477691895416,13.303756099950988
272,13.18830599996727,23.664106369018555,13.308562099933624
273,13.18830599996727,23.664106369018555,13.308562099933624
274,13.18830599996727,34.29625701904297,13.310340099968016
275,13.18830599996727,34.29625701904297,13.310340099968016
276,13.18830599996727,34.93887710571289,13.320006099937018
277,13.18830599996727,34.93887710571289,13.320006099937018
278,13.18830599996727,36.53390049243299,13.320301099971402
279,13.18830599996727,36.53390049243299,13.320301099971402
280,13.18830599996727,38.64297103881836,13.331328099942766
281,13.18830599996727,38.64297103881836,13.331328099942766
282,13.18830599996727,38.46899334820979,13.331670099985786
283,13.18830599996727,38.46899334820979,13.331670099985786
284,13.18830599996727,39.02190780639648,13.3370380999404
285,13.18830599996727,39.02190780639648,13.3370380999404
286,13.18830599996727,39.49094991287787,13.34319309995044
287,13.18830599996727,39.49094991287787,13.34319309995044
288,13.18830599996727,39.77666150069763,13.343730099964889
289,13.18830599996727,39.77666150069763,13.343730099964889
290,13.18830599996727,39.12051195616162,13.349335099977909
291,13.18830599996727,39.12051195616162,13.349335099977909
292,13.18830599996727,38.11118043693315,13.35151709994534
293,13.18830599996727,38.11118043693315,13.35151709994534
294,13.18830599996727,39.489532470703125,13.354253099940252
295,13.18830599996727,39.489532470703125,13.354253099940252
296,13.18830599996727,38.39090260219581,13.357069099962246
297,13.18830599996727,38.39090260219581,13.357069099962246
298,13.18830599996727,39.71784796320367,13.361337099981029
299,13.18830599996727,39.71784796320367,13.361337099981029
300,13.18830599996727,38.47798379348052,13.366696099983528
301,13.18830599996727,38.47798379348052,13.366696099983528
302,13.18830599996727,39.50179672241211,13.36909709998872
303,13.18830599996727,39.50179672241211,13.36909709998872
304,13.18830599996727,38.45978832540879,13.373527099960484
305,13.18830599996727,38.45978832540879,13.373527099960484
306,13.18830599996727,39.70598602294922,13.377228099969216
307,13.18830599996727,39.70598602294922,13.377228099969216
308,13.18830599996727,38.71159744262695,13.381357099977322
309,13.18830599996727,38.71159744262695,13.381357099977322
310,13.18830599996727,39.56119155883789,13.385241099982522
311,13.18830599996727,39.56119155883789,13.385241099982522
312,13.18830599996727,38.730247497558594,13.389340099936817
313,13.18830599996727,38.730247497558594,13.389340099936817
314,13.18830599996727,39.66902542114258,13.394570099946575
315,13.18830599996727,39.66902542114258,13.394570099946575
316,13.18830599996727,38.6630744934082,13.397429099946748
317,13.18830599996727,38.6630744934082,13.397429099946748
318,13.18830599996727,39.95179748535156,13.401566099957565
319,13.18830599996727,39.95179748535156,13.401566099957565
320,13.18830599996727,38.59033659049334,13.405129099963233
321,13.18830599996727,38.59033659049334,13.405129099963233
322,13.18830599996727,39.760066986083984,13.409280099964237
323,13.18830599996727,39.760066986083984,13.409280099964237
324,13.18830599996727,38.69474898244648,13.414550099987537
325,13.18830599996727,38.69474898244648,13.414550099987537
326,13.18830599996727,39.9814682006836,13.417882099980488
327,13.18830599996727,39.9814682006836,13.417882099980488
328,13.18830599996727,38.50832418184459,13.422860099934042
329,13.18830599996727,38.50832418184459,13.422860099934042
330,13.18830599996727,40.00593566894531,13.425244099984411
331,13.18830599996727,40.00593566894531,13.425244099984411
332,13.18830599996727,38.866798400878906,13.430574099940712
333,13.18830599996727,38.866798400878906,13.430574099940712
334,13.18830599996727,39.83480453491211,13.433109099976718
335,13.18830599996727,39.83480453491211,13.433109099976718
336,13.18830599996727,38.61856427509965,13.437257099954875
337,13.18830599996727,38.61856427509965,13.437257099954875
338,13.18830599996727,39.78439712524414,13.44147909997264
339,13.18830599996727,39.78439712524414,13.44147909997264
340,13.18830599996727,38.831092834472656,13.445370099972934
341,13.18830599996727,38.831092834472656,13.445370099972934
342,13.18830599996727,39.77188873291016,13.449350099952426
343,13.18830599996727,39.77188873291016,13.449350099952426
344,13.18830599996727,38.7496452331543,13.454198099963833
345,13.18830599996727,38.7496452331543,13.454198099963833
346,13.18830599996727,40.00836166167242,13.461195099982431
347,13.18830599996727,40.00836166167242,13.461195099982431
348,13.18830599996727,39.0825424194336,13.461212099937256
349,13.18830599996727,39.0825424194336,13.461212099937256
350,13.18830599996727,40.10605893754307,13.46921009995276
351,13.18830599996727,40.10605893754307,13.46921009995276
352,13.18830599996727,39.02539398512397,13.469600099953825
353,13.18830599996727,39.02539398512397,13.469600099953825
354,13.18830599996727,39.94271685755052,13.47708009998314
355,13.18830599996727,39.94271685755052,13.47708009998314
356,13.18830599996727,39.168739318847656,13.47711509995861
357,13.18830599996727,39.168739318847656,13.47711509995861
358,13.18830599996727,39.17236578027355,13.485095099953467
359,13.18830599996727,39.17236578027355,13.485095099953467
360,13.18830599996727,39.17236578027355,13.485095099953467
361,13.18830599996727,39.17236578027355,13.485095099953467
362,13.18830599996727,39.88397979736328,13.493137099954764
363,13.18830599996727,39.88397979736328,13.493137099954764
364,13.18830599996727,39.0234489440918,13.493170099973211
365,13.18830599996727,39.0234489440918,13.493170099973211
366,13.18830599996727,38.945255279541016,13.501367099990604
367,13.18830599996727,38.945255279541016,13.501367099990604
368,13.18830599996727,39.906324092901485,13.501378099957948
369,13.18830599996727,39.906324092901485,13.501378099957948
370,13.18830599996727,38.98256168278725,13.509581099962816
371,13.18830599996727,38.98256168278725,13.509581099962816
372,13.18830599996727,39.946375279822846,13.509925099962857
373,13.18830599996727,39.946375279822846,13.509925099962857
374,13.18830599996727,40.29752883792366,13.517148099956104
375,13.18830599996727,40.29752883792366,13.517148099956104
376,13.18830599996727,39.01773834228516,13.517224099952728
377,13.18830599996727,39.01773834228516,13.517224099952728
378,13.18830599996727,39.0908703412341,13.525076099962462
379,13.18830599996727,39.0908703412341,13.525076099962462
380,13.18830599996727,40.29186352515965,13.525077099970076
381,13.18830599996727,40.29186352515965,13.525077099970076
382,13.18830599996727,38.95959788446497,13.533080099965446
383,13.18830599996727,38.95959788446497,13.533080099965446
384,13.18830599996727,40.48038214953968,13.53308709996054
385,13.18830599996727,40.48038214953968,13.53308709996054
386,13.18830599996727,39.044708251953125,13.5411340999417
387,13.18830599996727,39.044708251953125,13.5411340999417
388,13.18830599996727,40.30142624807985,13.54113809997216
389,13.18830599996727,40.30142624807985,13.54113809997216
390,13.18830599996727,40.26314926147461,13.549105099984445
391,13.18830599996727,40.26314926147461,13.549105099984445
392,13.18830599996727,39.307153531056905,13.549106099933852
393,13.18830599996727,39.307153531056905,13.549106099933852
394,13.18830599996727,38.88218688964844,13.557344099972395
395,13.18830599996727,38.88218688964844,13.557344099972395
396,13.18830599996727,40.22763309257304,13.557522099989
397,13.18830599996727,40.22763309257304,13.557522099989
398,13.18830599996727,40.1036262512207,13.565089099982288
399,13.18830599996727,40.1036262512207,13.565089099982288
400,13.18830599996727,38.87433242797852,13.565091099939307
401,13.18830599996727,38.87433242797852,13.565091099939307
402,13.18830599996727,40.07728958129883,13.573127099953126
403,13.18830599996727,40.07728958129883,13.573127099953126
404,13.18830599996727,38.98645467190944,13.57312809996074
405,13.18830599996727,38.98645467190944,13.57312809996074
406,13.18830599996727,40.14155119462948,13.581074099987744
407,13.18830599996727,40.14155119462948,13.581074099987744
408,13.18830599996727,39.112003326416016,13.581080099975225
409,13.18830599996727,39.112003326416016,13.581080099975225
410,13.18830599996727,38.97540283203125,13.589127099956386
411,13.18830599996727,38.97540283203125,13.589127099956386
412,13.18830599996727,38.97540283203125,13.589127099956386
413,13.18830599996727,38.97540283203125,13.589127099956386
414,13.18830599996727,40.25767785752919,13.599155099946074
415,13.18830599996727,40.25767785752919,13.599155099946074
416,13.18830599996727,39.00094985961914,13.601145099964924
417,13.18830599996727,39.00094985961914,13.601145099964924
418,13.18830599996727,40.17440414428711,13.605857099988498
419,13.18830599996727,40.17440414428711,13.605857099988498
420,13.18830599996727,39.05462265014648,13.60941009997623
421,13.18830599996727,39.05462265014648,13.60941009997623
422,13.18830599996727,40.25846862792969,13.615560099948198
423,13.18830599996727,40.25846862792969,13.615560099948198
424,13.18830599996727,39.51841735839844,13.617157099943142
425,13.18830599996727,39.51841735839844,13.617157099943142
426,13.18830599996727,40.499065761912256,13.623363099934068
427,13.18830599996727,40.499065761912256,13.623363099934068
428,13.18830599996727,39.48938527593884,13.625128099985886
429,13.18830599996727,39.48938527593884,13.625128099985886
430,13.18830599996727,40.64690399169922,13.6292060999549
431,13.18830599996727,40.64690399169922,13.6292060999549
432,13.18830599996727,39.51218104504532,13.633410099952016
433,13.18830599996727,39.51218104504532,13.633410099952016
434,13.18830599996727,40.62266159057617,13.637356099963654
435,13.18830599996727,40.62266159057617,13.637356099963654
436,13.18830599996727,39.72671508789063,13.64175809995504
437,13.18830599996727,39.72671508789063,13.64175809995504
438,13.18830599996727,40.62746810913086,13.645132099976763
439,13.18830599996727,40.62746810913086,13.645132099976763
440,13.18830599996727,39.67831802368164,13.650197099952493
441,13.18830599996727,39.67831802368164,13.650197099952493
442,13.18830599996727,40.84290507783257,13.653217099956237
443,13.18830599996727,40.84290507783257,13.653217099956237
444,13.18830599996727,39.63975143432617,13.658278099959716
445,13.18830599996727,39.63975143432617,13.658278099959716
446,13.18830599996727,40.50583267211914,13.66115409997292
447,13.18830599996727,40.50583267211914,13.66115409997292
448,13.18830599996727,39.63081359863281,13.66603609995218
449,13.18830599996727,39.63081359863281,13.66603609995218
450,13.18830599996727,40.6347541809082,13.669973099953497
451,13.18830599996727,40.6347541809082,13.669973099953497
452,13.18830599996727,39.78825378417969,13.673458099947313
453,13.18830599996727,39.78825378417969,13.673458099947313
454,13.18830599996727,40.68262167530597,13.67706909996923
455,13.18830599996727,40.68262167530597,13.67706909996923
456,13.18830599996727,39.66421890258789,13.68138609995367
457,13.18830599996727,39.66421890258789,13.68138609995367
458,13.18830599996727,40.81520515282345,13.68527009995887
459,13.18830599996727,40.81520515282345,13.68527009995887
460,19.939823299995624,37.33125479047241,19.448769099952187
461,19.939823299995624,37.33125479047241,19.448769099952187
462,19.939823299995624,35.56729507446289,19.448943099938333
463,19.939823299995624,35.56729507446289,19.448943099938333
464,19.939823299995624,35.55525207519531,19.45625809993362
465,19.939823299995624,35.55525207519531,19.45625809993362
466,19.939823299995624,35.35709762573242,19.4615040999488
467,19.939823299995624,35.35709762573242,19.4615040999488
468,19.939823299995624,37.09061813354492,19.46277009998448
469,19.939823299995624,37.09061813354492,19.46277009998448
470,19.939823299995624,35.524417877197266,19.46689509996213
471,19.939823299995624,35.524417877197266,19.46689509996213
472,19.939823299995624,37.23414611816406,19.47179009998217
473,19.939823299995624,37.23414611816406,19.47179009998217
474,19.939823299995624,35.44682693481445,19.47415609995369
475,19.939823299995624,35.44682693481445,19.47415609995369
476,19.939823299995624,37.24523595920597,19.47829009994166
477,19.939823299995624,37.24523595920597,19.47829009994166
478,19.939823299995624,35.43080139160156,19.4818580999854
479,19.939823299995624,35.43080139160156,19.4818580999854
480,19.939823299995624,37.093223916508926,19.4878770999494
481,19.939823299995624,37.093223916508926,19.4878770999494
482,19.939823299995624,35.671417236328125,19.489836099965032
483,19.939823299995624,35.671417236328125,19.489836099965032
484,19.939823299995624,37.06486651026569,19.495466099935584
485,19.939823299995624,37.06486651026569,19.495466099935584
486,19.939823299995624,35.47998046875,19.497704099980183
487,19.939823299995624,35.47998046875,19.497704099980183
488,19.939823299995624,37.26177215576172,19.50219109997852
489,19.939823299995624,37.26177215576172,19.50219109997852
490,19.939823299995624,35.67382343647449,19.50674009998329
491,19.939823299995624,35.67382343647449,19.50674009998329
492,19.939823299995624,37.16761779785156,19.50991109997267
493,19.939823299995624,37.16761779785156,19.50991109997267
494,19.939823299995624,35.66342544555664,19.51403709995793
495,19.939823299995624,35.66342544555664,19.51403709995793
496,19.939823299995624,37.07818222045898,19.5198460999527
497,19.939823299995624,37.07818222045898,19.5198460999527
498,19.939823299995624,35.628448486328125,19.521680099947844
499,19.939823299995624,35.628448486328125,19.521680099947844
500,19.939823299995624,37.14873309930966,19.525718099961523
501,19.939823299995624,37.14873309930966,19.525718099961523
502,19.939823299995624,35.67869186401367,19.52969109994592
503,19.939823299995624,35.67869186401367,19.52969109994592
504,19.939823299995624,37.22983650989791,19.537704099959228
505,19.939823299995624,37.22983650989791,19.537704099959228
506,19.939823299995624,35.83605819085608,19.53776509995805
507,19.939823299995624,35.83605819085608,19.53776509995805
508,19.939823299995624,37.2008056049322,19.545748099975757
509,19.939823299995624,37.2008056049322,19.545748099975757
510,19.939823299995624,35.849099855322656,19.545967099955305
511,19.939823299995624,35.849099855322656,19.545967099955305
512,19.939823299995624,37.1421063357512,19.55372509994777
513,19.939823299995624,37.1421063357512,19.55372509994777
514,19.939823299995624,35.91978454589844,19.553727099963
515,19.939823299995624,35.91978454589844,19.553727099963
516,19.939823299995624,37.1474609375,19.561636099941097
517,19.939823299995624,37.1474609375,19.561636099941097
518,19.939823299995624,35.992820739746094,19.56166709994432
519,19.939823299995624,35.992820739746094,19.56166709994432
520,19.939823299995624,35.95521920766199,19.56967309996253
521,19.939823299995624,35.95521920766199,19.56967309996253
522,19.939823299995624,35.95521920766199,19.56967309996253
523,19.939823299995624,35.95521920766199,19.56967309996253
524,19.939823299995624,37.215237754545655,19.5777430999442
525,19.939823299995624,37.215237754545655,19.5777430999442
526,19.939823299995624,36.16583279826949,19.577786099980585
527,19.939823299995624,36.16583279826949,19.577786099980585
528,19.939823299995624,37.26337565908509,19.58568209997611
529,19.939823299995624,37.26337565908509,19.58568209997611
530,19.939823299995624,35.93524169921875,19.585897099983413
531,19.939823299995624,35.93524169921875,19.585897099983413
532,19.939823299995624,37.274147033691406,19.59521309996489
533,19.939823299995624,37.274147033691406,19.59521309996489
534,19.939823299995624,37.274147033691406,19.59521309996489
535,19.939823299995624,37.274147033691406,19.59521309996489
536,19.939823299995624,36.32192643804435,19.60170909995213
537,19.939823299995624,36.32192643804435,19.60170909995213
538,19.939823299995624,37.33894858487717,19.601710099959742
